Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM3771,TV,Electronics,Johor,10014.0,205729.0,992555.0,46244.0,4.6590869019852805,27200.7208,58.81999999999999,518945.0,252.24688789621297,78.0,2023-03-23 00:00:00.000000000,2023-06-09 00:00:00.000000000,4.0,2.0,High
CAM3772,Billboard,Automotive,Sarawak,221907.0,137417.0,580097.0,26549.0,4.5766483881144016,9283.0,34.965535425063095,807620.0,587.7147660042061,128.0,2023-01-16 00:00:00.000000000,2023-05-24 00:00:00.000000000,3.0,10.0,Low
CAM3773,Radio,Electronics,Kuala Lumpur,247225.0,105797.0,379253.0,7573.0,1.9968200647061463,6498.0,85.80483295919716,290934.0,274.9926746505099,80.0,2023-09-28 00:00:00.000000000,2023-12-17 00:00:00.000000000,5.0,1.0,High
CAM3774,TV,Automotive,Sabah,265332.0,218435.0,470807.0,26510.0,46.71,670.0,31.94,349641.0,160.06638130336256,324.0,2023-01-03 00:00:00.000000000,2023-11-23 00:00:00.000000000,1.0,2.0,High
CAM3775,Email,Electronics,Sarawak,200338.0,88615.0,772583.0,35893.0,4.645843876968558,2118.0,5.900872036330203,356819.0,402.66207752637814,237.0,2023-04-26 00:00:00.000000000,2023-12-19 00:00:00.000000000,2.0,10.0,Low
CAM3776,TV,Health,Penang,442123.0,245995.0,691779.0,5399.0,0.7804515603971789,3749.0,69.43878496017781,502865.0,224.00000000000003,28.0,2023-06-17 00:00:00.000000000,2023-07-15 00:00:00.000000000,5.0,8.0,Medium
CAM3777,Email,Electronics,Johor,488194.0,93397.0,483214.0,1730.0,0.35801942824504257,5912.0,29.262516914749664,860086.0,920.8925340214354,173.0,2023-06-24 00:00:00.000000000,2023-12-14 00:00:00.000000000,1.0,6.0,Low
CAM3778,Radio,Fashion,Johor,21161.0,207562.0,5178159.294,16525.0,0.31912884601962194,9817.0,59.40695915279879,128603.0,61.958836395872076,65.0,2023-10-16 00:00:00.000000000,2023-12-20 00:00:00.000000000,1.0,9.0,Low
CAM3779,Radio,Health,Sarawak,382516.0,208789.0,558361.0,44759.0,8.01614009574451,7000.0,15.639312763913402,160841.0,77.03518863541662,234.0,2023-05-06 00:00:00.000000000,2023-12-26 00:00:00.000000000,1.0,3.0,High
CAM3780,TV,Health,Sarawak,202409.0,32075.0,185346.0,29593.0,74.08,6026.0,82.48,740928.0,2309.9859703819175,39.0,2023-02-24 00:00:00.000000000,2023-04-04 00:00:00.000000000,4.0,5.0,High
CAM3781,Social Media,Electronics,Sarawak,192014.0,325604.0,732897.0,26851.0,4.01055892537396,4768.5,41.55,13410.0,4.118499772730065,281.0,2023-01-18 00:00:00.000000000,2023-10-26 00:00:00.000000000,5.0,4.0,Low
CAM3782,Radio,Groceries,Kuala Lumpur,221460.0,166442.0,658726.0,14383.0,2.1834571582114566,2191.0,15.233261489258151,367228.0,220.63421492171446,190.0,2023-06-17 00:00:00.000000000,2023-12-24 00:00:00.000000000,1.0,2.0,Low
CAM3783,Radio,Groceries,Penang,343428.0,322858.0,47489.38296277792,19010.0,40.03,6759.0,35.55497106785902,658409.0,203.931449739514,344.0,2022-12-23 00:00:00.000000000,2023-12-02 00:00:00.000000000,4.0,9.0,Low
CAM3784,Radio,Electronics,Johor,457300.0,349839.0,51505.702626347185,49224.0,95.57,1740.0,3.534861043393467,804050.0,229.83429520436545,32.0,2023-05-16 00:00:00.000000000,2023-06-17 00:00:00.000000000,5.0,9.0,Low
CAM3785,Email,Groceries,Kuala Lumpur,187511.0,302263.9175257732,391324.0,20028.0,75.29,7694.0,71.08,293196.0,97.0,86.0,2023-04-26 00:00:00.000000000,2023-07-21 00:00:00.000000000,4.0,3.0,Low
CAM3786,Radio,Fashion,Kuala Lumpur,252814.0,16692.0,950593.0,34309.0,3.6092207706137116,4107.0,11.970619953947944,984886.0,5900.347471842799,62.0,2023-08-22 00:00:00.000000000,2023-10-23 00:00:00.000000000,1.0,1.0,Low
CAM3787,Email,Health,Sabah,361736.0,181202.0,106781.0,15540.0,14.55315084144183,3946.0,25.392535392535393,475442.0,262.3823136609971,26.0,2023-07-20 00:00:00.000000000,2023-08-15 00:00:00.000000000,4.0,2.0,High
CAM3788,Email,Fashion,Sarawak,142344.0,437585.0,543648.0,14564.0,2.6789393136735535,7688.3356,52.790000000000006,172677.0,39.46136179256602,104.0,2023-08-05 00:00:00.000000000,2023-11-17 00:00:00.000000000,4.0,9.0,Medium
CAM3789,Email,Automotive,Kuala Lumpur,85126.0,194737.0,26018.0,22886.0,87.96218002921054,3234.0,14.130909726470332,316245.0,162.39594940868966,88.0,2023-03-01 00:00:00.000000000,2023-05-28 00:00:00.000000000,4.0,7.0,Low
CAM3790,Email,Electronics,Sabah,228712.0,44238.0,681779.0,38892.0,5.704487817899935,32159.7948,82.69,679400.0,1535.783715357837,57.0,2023-06-05 00:00:00.000000000,2023-08-01 00:00:00.000000000,2.0,3.0,High
CAM3791,Email,Automotive,Johor,58630.0,382246.0,556027.0,18436.0,3.3156663255561334,4065.138,22.05,455082.0,119.05474485017503,171.0,2023-04-28 00:00:00.000000000,2023-10-16 00:00:00.000000000,5.0,9.0,Low
CAM3792,Social Media,Automotive,Kuala Lumpur,173021.0,117334.0,216232.0,37301.0,17.250453216915165,7965.0,21.353314924532853,298854.0,254.7036664564406,217.0,2023-04-20 00:00:00.000000000,2023-11-23 00:00:00.000000000,5.0,10.0,High
CAM3793,Radio,Health,Sarawak,96151.0,23724.0,152850.0,16727.0,10.943408570493949,2425.0,14.497518981287739,686189.0,2892.383240600236,330.0,2023-01-31 00:00:00.000000000,2023-12-27 00:00:00.000000000,3.0,10.0,High
CAM3794,TV,Health,Penang,481953.0,361988.0,139518.0,39806.0,28.531085594690293,3608.0,9.06396020700397,992175.0,274.09057758820734,152.0,2023-06-03 00:00:00.000000000,2023-11-02 00:00:00.000000000,4.0,9.0,Medium
CAM3795,Social Media,Electronics,Sarawak,274846.5,439516.0,737303.0,18531.0,2.5133493285664104,7838.0,42.29669202957207,278892.0,63.45434523430319,178.0,2023-02-25 00:00:00.000000000,2023-08-22 00:00:00.000000000,5.0,6.0,Low
CAM3796,Social Media,Automotive,Sarawak,225308.0,148709.0,115727.0,35783.0,30.920182844107252,6020.0,16.823631333314705,368798.32,248.0,151.0,2023-01-10 00:00:00.000000000,2023-06-10 00:00:00.000000000,3.0,9.0,Medium
CAM3797,TV,Electronics,Sarawak,97191.0,395915.0,205951.0,11906.0,5.780986739564265,3734.0,31.362338316815052,376130.0,95.002715229279,23.0,2023-03-17 00:00:00.000000000,2023-04-09 00:00:00.000000000,1.0,2.0,High
CAM3798,Billboard,Groceries,Kuala Lumpur,256389.0,38671.0,939773.0,28674.0,3.0511623551644917,399.0,1.3915044988491316,930199.0,2405.417496315068,48.0,2023-01-16 00:00:00.000000000,2023-03-05 00:00:00.000000000,3.0,5.0,Medium
CAM3799,Billboard,Groceries,Sabah,137143.0,397491.0,183247.0,19280.0,10.52131822076214,4205.0,21.810165975103736,210900.0,53.057805082379225,53.0,2023-03-19 00:00:00.000000000,2023-05-11 00:00:00.000000000,5.0,7.0,Low
CAM3800,Radio,Fashion,Sarawak,390868.0,92990.23668639053,242570.0,17354.0,7.154223523106733,6054.0,34.885329030771004,314307.0,338.0,8.0,2023-06-27 00:00:00.000000000,2023-07-05 00:00:00.000000000,1.0,10.0,High
CAM3801,Social Media,Automotive,Sabah,355114.0,321782.0,48297.0,18221.0,37.72698097190302,7438.0,40.821030678887,1483415.02,461.00000000000006,180.0,2023-06-21 00:00:00.000000000,2023-12-18 00:00:00.000000000,5.0,8.0,High
CAM3802,Social Media,Fashion,Sabah,322853.0,232447.0,442119.0,45661.0,10.327762435000531,8621.0,18.880445018724952,629373.0,270.75978610177805,241.0,2023-01-12 00:00:00.000000000,2023-09-10 00:00:00.000000000,3.0,5.0,Low
CAM3803,Email,Fashion,Penang,163342.0,736054.2372881357,13030.142079405126,9813.0,75.31,1052.0,10.72047284214817,434272.0,59.0,182.0,2023-04-20 00:00:00.000000000,2023-10-19 00:00:00.000000000,5.0,5.0,High
CAM3804,Radio,Groceries,Kuala Lumpur,128387.0,194736.0,861962.0,19488.5,10.12,204.0,14.78,357387.0,183.52384767069262,127.0,2023-07-19 00:00:00.000000000,2023-11-23 00:00:00.000000000,3.0,4.0,Medium
CAM3805,TV,Fashion,Kuala Lumpur,121519.0,179806.0,425129.0,41643.0,9.795379755321326,8747.0,21.004730687030232,207177.0,115.2225176023047,133.0,2023-04-01 00:00:00.000000000,2023-08-12 00:00:00.000000000,4.0,3.0,Low
CAM3806,Billboard,Automotive,Penang,296971.0,105055.0,24505.0,2732.0,11.148745154050193,8108.0,33.695115934879134,702471.0,668.6697444195897,3.0,2023-03-25 00:00:00.000000000,2023-03-28 00:00:00.000000000,3.0,7.0,Medium
CAM3807,Billboard,Groceries,Sarawak,371445.0,385949.0,297585.0,32472.0,10.911840314531982,4815.0,14.828159645232816,661990.0,171.5226623206693,106.0,2023-03-16 00:00:00.000000000,2023-06-30 00:00:00.000000000,1.0,7.0,High
CAM3808,Radio,Electronics,Johor,419656.0,314781.0,50976.4170459247,12321.0,24.169999999999998,6643.0,53.91607824040256,371657.0,118.068434880123,50.0,2023-08-06 00:00:00.000000000,2023-09-25 00:00:00.000000000,5.0,10.0,High
CAM3809,Radio,Health,Sarawak,243105.0,99984.0,244060.0,26853.0,11.00262230599033,1054.0,3.925073548579302,425462.0,425.5300848135701,199.0,2023-06-11 00:00:00.000000000,2023-12-27 00:00:00.000000000,1.0,8.0,Medium
CAM3810,Email,Health,Johor,131189.0,44772.0,557611.0,20887.0,3.745801284407947,7845.0,37.55924737875234,495975.0,1107.779415706245,213.0,2023-04-29 00:00:00.000000000,2023-11-28 00:00:00.000000000,3.0,5.0,Medium
CAM3811,Billboard,Electronics,Johor,108401.0,42377.419354838705,776465.0,5344.0,0.6882473775379444,4839.0,90.55014970059881,39411.0,93.0,158.0,2023-06-25 00:00:00.000000000,2023-11-30 00:00:00.000000000,4.0,1.0,Low
CAM3812,Email,Groceries,Sabah,485741.7147,447898.0,195784.0,48549.0,24.79722551383157,8168.0,16.824239428206557,209464.0,46.76600476001232,98.0,2023-06-27 00:00:00.000000000,2023-10-03 00:00:00.000000000,3.0,2.0,High
CAM3813,Billboard,Fashion,Penang,107924.0,442413.0,320831.0,12938.0,6.922331696486841,6957.0,58.070520610910236,43145.0,9.75219986754458,165.0,2023-02-19 00:00:00.000000000,2023-08-03 00:00:00.000000000,3.0,7.0,High
CAM3814,Billboard,Automotive,Sabah,25930.0,16127.0,916125.0,34390.0,3.7538545504161553,547.0,1.5905786565862168,315283.0,1955.0009301171947,70.0,2023-07-26 00:00:00.000000000,2023-10-04 00:00:00.000000000,2.0,2.0,High
CAM3815,Billboard,Electronics,Penang,232112.0,292572.0,769855.0,7681.0,0.9977203499360269,6188.0,80.562426767348,1070813.52,366.0,20.0,2023-11-26 00:00:00.000000000,2023-12-16 00:00:00.000000000,1.0,1.0,Medium
CAM3816,Billboard,Fashion,Sabah,142587.0,331859.0,113490.90909090909,15605.0,13.750000000000002,5140.0,32.93816084588273,627213.51,189.0,355.0,2022-03-03 00:00:00.000000000,2023-02-21 00:00:00.000000000,4.0,5.0,Low
CAM3817,Radio,Fashion,Sabah,244611.0,43460.0,405341.0,48129.0,11.873706336146602,6938.0,14.415425211411002,343325.0,789.979291302347,31.0,2023-11-25 00:00:00.000000000,2023-12-26 00:00:00.000000000,5.0,7.0,Low
CAM3818,Radio,Automotive,Kuala Lumpur,384900.0,660744.6969696969,65367.0,30646.0,46.88298376856824,7000.0,22.841480127912288,872183.0,132.0,202.0,2023-03-26 00:00:00.000000000,2023-10-14 00:00:00.000000000,5.0,1.0,High
CAM3819,Email,Health,Sarawak,194234.0,234453.0,22969.0,37739.0,60.86276795887543,9142.0,24.224277272847715,28134.36,12.0,326.0,2023-01-20 00:00:00.000000000,2023-12-12 00:00:00.000000000,4.0,8.0,High
CAM3820,Radio,Groceries,Penang,91879.0,438353.0,402507.0,4634.0,1.1512843254899916,935.6046000000001,20.19,491595.0,112.14591892835226,27.0,2023-09-29 00:00:00.000000000,2023-10-26 00:00:00.000000000,5.0,10.0,High
CAM3821,Billboard,Fashion,Kuala Lumpur,465844.0,76871.0,841510.0,26510.0,41.67,8414.0,36.91,958272.0,1246.597546539007,205.0,2023-05-16 00:00:00.000000000,2023-12-07 00:00:00.000000000,2.0,7.0,Medium
CAM3822,Social Media,Fashion,Sarawak,304838.5,395181.0,710149.0,35974.0,5.065697480387919,45587.28059,78.91236225196384,450408.0,113.97511520037654,82.0,2023-01-23 00:00:00.000000000,2023-04-15 00:00:00.000000000,5.0,4.0,High
CAM3823,Billboard,Health,Kuala Lumpur,432816.0,60010.0,162910.0,1227.0,0.7531766005770056,2661.0,46.11048478015783,188342.0,313.8510248291951,272.0,2023-03-19 00:00:00.000000000,2023-12-16 00:00:00.000000000,5.0,5.0,Low
CAM3824,TV,Automotive,Sarawak,240804.0,256110.0,699795.0,6567.0,0.9384176794632713,1467.0,22.33896756509822,1070539.7999999998,418.0,80.0,2023-04-16 00:00:00.000000000,2023-07-05 00:00:00.000000000,1.0,1.0,Medium
CAM3825,Email,Automotive,Johor,82486.0,243628.0,492004.0,26510.0,43.02,376.0,17.49,574267.0,235.71469617613738,49.0,2023-02-08 00:00:00.000000000,2023-03-29 00:00:00.000000000,4.0,5.0,High
CAM3826,TV,Groceries,Sarawak,79492.0,132631.0,859093.0,21297.0,2.4790098394469515,9980.0,46.861060243226746,5254416.268,3961.680352255506,43.0,2023-05-15 00:00:00.000000000,2023-06-27 00:00:00.000000000,2.0,7.0,High
CAM3827,Billboard,Electronics,Kuala Lumpur,205812.5,45262.0,177435.0,41136.0,23.183701073632598,8579.0,20.855211979774406,894190.0,1975.5865847730988,258.0,2023-04-14 00:00:00.000000000,2023-12-28 00:00:00.000000000,1.0,7.0,Medium
CAM3828,Social Media,Groceries,Sarawak,90592.0,328759.0,763171.875,48843.0,6.4,4169.0,8.535511741703008,676960.0,205.9137544523496,195.0,2023-03-27 00:00:00.000000000,2023-10-08 00:00:00.000000000,5.0,4.0,High
CAM3829,Email,Electronics,Kuala Lumpur,160414.0,4134392.116,951665.0,3969.0,0.4170585237452255,1205.3853000000001,30.37,798318.0,19.30919897294038,279.0,2023-03-24 00:00:00.000000000,2023-12-28 00:00:00.000000000,5.0,1.0,High
CAM3830,Social Media,Health,Penang,366781.0,168486.0,29386.0,27048.0,92.0438303954264,8927.0,33.00428867199054,213145.0,126.5060598506701,9.0,2023-06-24 00:00:00.000000000,2023-07-03 00:00:00.000000000,4.0,6.0,Medium
CAM3831,Email,Electronics,Sarawak,63534.0,442994.0,84935.0,31604.0,37.20963089421322,2719.0,8.603341349196304,791899.0,178.76066041526522,96.0,2023-07-02 00:00:00.000000000,2023-10-06 00:00:00.000000000,1.0,8.0,Low
CAM3832,Social Media,Health,Penang,91930.0,213410.0,612615.0,47304.0,7.721652261208099,4763.0,10.068915947911382,89281.0,228.57738625181577,48.0,2023-01-02 00:00:00.000000000,2023-02-19 00:00:00.000000000,3.0,10.0,Low
CAM3833,TV,Groceries,Sabah,90704.0,90877.0,106949.0,228898.9092,46.723245809159145,209007.59399052,91.31,162129.0,178.40487692155332,6.0,2023-05-05 00:00:00.000000000,2023-05-11 00:00:00.000000000,4.0,6.0,Medium
CAM3834,Email,Electronics,Sabah,106944.0,163787.0,342976.0,40040.0,11.674286247434223,1683.0,4.2032967032967035,381084.0,232.67048056317049,137.0,2023-04-14 00:00:00.000000000,2023-08-29 00:00:00.000000000,1.0,5.0,Medium
CAM3835,Email,Fashion,Sarawak,49200.0,225736.0,309378.0,42064.0,13.596312601413157,1792.0,4.2601749714720425,688688.0,305.0855867030514,27.0,2023-05-30 00:00:00.000000000,2023-06-26 00:00:00.000000000,3.0,8.0,High
CAM3836,Billboard,Groceries,Penang,291674.0,148956.0,767730.0,48498.0,6.317064593020984,8267.0,17.0460637552064,455078.0,305.5116947286447,53.0,2023-05-18 00:00:00.000000000,2023-07-10 00:00:00.000000000,1.0,6.0,High
CAM3837,Social Media,Electronics,Kuala Lumpur,343062.0,193938.0,696921.0,10848.0,1.5565609301484673,6619.0,61.01585545722714,340288.0,175.4622611350019,31.0,2023-10-10 00:00:00.000000000,2023-11-10 00:00:00.000000000,5.0,5.0,Medium
CAM3838,Radio,Electronics,Sarawak,474595.0,204839.0,543724.0,46916.0,8.628642473019399,3060.0,6.522295165828289,12193.0,5.952479752390903,141.0,2023-01-04 00:00:00.000000000,2023-05-25 00:00:00.000000000,1.0,7.0,Medium
CAM3839,Radio,Electronics,Penang,215706.0,425173.0,803774.0,11970.0,1.489224583029558,2108.0,31.998163663491336,23333.0,5.4878837555536215,67.0,2023-09-10 00:00:00.000000000,2023-11-16 00:00:00.000000000,4.0,5.0,Low
CAM3840,Billboard,Fashion,Sabah,62891.0,205881.0,324143.0,48370.0,14.922426213121987,46483.57,96.1,63951.0,31.062118408206686,122.0,2023-07-14 00:00:00.000000000,2023-11-13 00:00:00.000000000,1.0,8.0,Low
CAM3841,TV,Electronics,Sarawak,192700.0,421753.0,482425.0,6124.0,1.2694201171166504,3655.0,59.68321358589157,909053.0,215.54156105587867,162.0,2023-04-27 00:00:00.000000000,2023-10-06 00:00:00.000000000,4.0,8.0,High
CAM3842,Billboard,Electronics,Johor,261661.0,428864.0,485865.0,26633.0,3.55,4698.0,72.69,5450996.181,1271.0314181185643,78.0,2023-07-22 00:00:00.000000000,2023-10-08 00:00:00.000000000,3.0,10.0,High
CAM3843,Social Media,Fashion,Penang,310951.0,175576.0,669763.0,17219.0,2.570909411239498,3205.0,18.61315988152622,786351.0,447.8692987652071,21.0,2023-10-28 00:00:00.000000000,2023-11-18 00:00:00.000000000,3.0,6.0,High
CAM3844,Radio,Fashion,Johor,245996.0,447611.0,491914.0,35499.0,7.216505324101368,8203.0,23.10769317445562,503811.0,112.5555448816048,171.0,2023-04-12 00:00:00.000000000,2023-09-30 00:00:00.000000000,3.0,8.0,Medium
CAM3845,Email,Groceries,Kuala Lumpur,237746.0,140553.0,738086.0,30019.0,4.06714122744504,1786.0,5.949565275325627,193491.0,137.66408401101364,67.0,2023-07-03 00:00:00.000000000,2023-09-08 00:00:00.000000000,1.0,10.0,High
CAM3846,Radio,Electronics,Penang,499669.0,413066.0,652845.0,46395.0,7.1065873216460265,5211.0,11.231813773035887,867853.0,210.10032295081174,53.0,2023-10-14 00:00:00.000000000,2023-12-06 00:00:00.000000000,3.0,9.0,High
CAM3847,Social Media,Health,Kuala Lumpur,386515.0,256436.0,59318.0,883.0,1.4885869381975119,9967.0,8.859235477074346,97483.0,38.01455333884478,271.0,2023-05-30 00:00:00.000000000,2024-02-25 00:00:00.000000000,3.0,8.0,Low
CAM3848,Social Media,Fashion,Sabah,85818.0,106008.0,362357.0,45572.0,12.576547438023827,4363.0,9.573861142806987,410654.0,387.38019772092673,10.0,2023-07-01 00:00:00.000000000,2023-07-11 00:00:00.000000000,1.0,5.0,High
CAM3849,Radio,Health,Sarawak,382516.0,1119339.036,237185.0,10529.0,4.439150873790501,7497.0,71.20334314749739,687077.0,61.38238530975345,168.0,2023-04-04 00:00:00.000000000,2023-09-19 00:00:00.000000000,5.0,7.0,High
CAM3850,Radio,Health,Penang,392610.0,276124.0,343130.0,37177.0,10.834669075860461,5623.0,15.124942841003847,51257.0,18.563036896466805,330.0,2023-01-25 00:00:00.000000000,2023-12-21 00:00:00.000000000,1.0,9.0,Low
CAM3851,Radio,Fashion,Penang,423737.0,446134.0,264316.0,4115.0,1.5568486205905052,2345.5,19.244995264428624,712958.0,159.80803973694003,48.0,2023-01-17 00:00:00.000000000,2023-03-06 00:00:00.000000000,3.0,1.0,Medium
CAM3852,Social Media,Electronics,Penang,343251.0,75994.0,749818.0,24441.0,3.2595909940812304,8938.0,36.56969845750992,79863.0,105.09119140984815,72.0,2023-05-15 00:00:00.000000000,2023-07-26 00:00:00.000000000,1.0,3.0,Low
CAM3853,Social Media,Automotive,Penang,228301.0,331015.0,465419.0,29896.0,6.423459291520114,5054.0,16.905271608241907,924129.0,279.1803996797728,216.0,2023-04-04 00:00:00.000000000,2023-11-06 00:00:00.000000000,2.0,6.0,High
CAM3854,Social Media,Health,Penang,27470.0,9261.0,576750.0,36281.0,6.290593844820112,2778.0,7.6569003059452605,297607.0,3213.5514523269626,224.0,2023-04-24 00:00:00.000000000,2023-12-04 00:00:00.000000000,2.0,10.0,High
CAM3855,Billboard,Health,Johor,338365.0,136649.0,89366.0,7196.0,8.052279390372178,1706.8912,23.72,502057.0,367.40627446962657,316.0,2023-01-22 00:00:00.000000000,2023-12-04 00:00:00.000000000,1.0,4.0,Low
CAM3856,Email,Fashion,Johor,321557.0,85801.0,247150.0,37515.0,15.17904106817722,36093.1815,96.21,502325.0,585.4535494924302,36.0,2023-08-03 00:00:00.000000000,2023-09-08 00:00:00.000000000,3.0,2.0,High
CAM3857,Social Media,Automotive,Sabah,352604.0,156294.0,127236.0,15489.0,12.173441478826748,4688.0,30.266640841887792,288146.0,184.36152379489937,145.0,2023-07-15 00:00:00.000000000,2023-12-07 00:00:00.000000000,1.0,5.0,High
CAM3858,TV,Electronics,Sarawak,368706.0,194805.0,73282.0,38579.0,52.64457847766164,2992.0,7.755514658233754,287965.0,147.8221811555145,97.0,2023-07-06 00:00:00.000000000,2023-10-11 00:00:00.000000000,5.0,10.0,Medium
CAM3859,TV,Health,Sarawak,427316.0,329247.0,307317.0,47172.0,15.349622702291118,3232.0,6.851522089375053,257446.0,78.19236014299295,247.0,2023-01-09 00:00:00.000000000,2023-09-13 00:00:00.000000000,1.0,3.0,High
CAM3860,Social Media,Electronics,Kuala Lumpur,26480.0,28880.0,552020.0,46154.0,8.360928951849571,6708.0,14.533951553494823,381356.0,1320.4847645429363,170.0,2023-04-20 00:00:00.000000000,2023-10-07 00:00:00.000000000,4.0,9.0,Medium
CAM3861,Radio,Automotive,Johor,126390.0,306997.0,474475.0,335501.27249999996,70.71,5239.0,61.08,994545.0,323.95919178363306,311.0,2023-02-06 00:00:00.000000000,2023-12-14 00:00:00.000000000,1.0,1.0,High
CAM3862,Email,Automotive,Penang,401441.0,206885.0,644769.0,22406.0,3.4750429998960866,6496.0,28.992234222975988,31880.0,15.409527031925949,149.0,2023-02-28 00:00:00.000000000,2023-07-27 00:00:00.000000000,4.0,4.0,High
CAM3863,Billboard,Fashion,Penang,265332.0,144842.0,566506.0,37725.0,6.659241031869036,5196.5,21.69354423205729,749992.0,517.8000856105274,53.0,2023-05-20 00:00:00.000000000,2023-07-12 00:00:00.000000000,5.0,10.0,Low
CAM3864,Social Media,Health,Sarawak,99202.0,400334.0,281461.0,27518.0,9.776842972916318,1448.0,5.262010320517479,1377148.96,344.0,10.0,2023-12-03 00:00:00.000000000,2023-12-13 00:00:00.000000000,5.0,6.0,Low
CAM3865,Social Media,Electronics,Penang,173154.0,395902.0,55786.0,8709.0,15.611443731402144,6827.0,78.39017108738086,181337.0,45.8035069284823,62.0,2023-06-08 00:00:00.000000000,2023-08-09 00:00:00.000000000,4.0,2.0,Medium
CAM3866,Radio,Health,Penang,281903.0,369468.0,223254.0,36956.0,16.55334282924382,3271.0,8.851066132698344,91369.0,24.72988188422272,7.0,2023-04-09 00:00:00.000000000,2023-04-16 00:00:00.000000000,2.0,2.0,Medium
CAM3867,Social Media,Automotive,Kuala Lumpur,96964.0,242071.0,712741.0,28030.0,52.68000000000001,532.0,58.96,938830.0,387.832495424896,43.0,2023-11-19 00:00:00.000000000,2024-01-01 00:00:00.000000000,1.0,6.0,High
CAM3868,Email,Groceries,Sabah,62089.0,79240.0,348268.0,16433.0,4.718492655081718,5525.0,33.62137163025619,919197.0,1160.0164058556284,173.0,2023-02-25 00:00:00.000000000,2023-08-17 00:00:00.000000000,3.0,5.0,High
CAM3870,Email,Fashion,Penang,487895.0,2804071.966153846,969003.0,27645.0,2.8529323438627125,135.4605,0.49,9113233.89,325.0,242.0,2023-01-16 00:00:00.000000000,2023-09-15 00:00:00.000000000,5.0,10.0,High
CAM3871,Email,Automotive,Sabah,105988.0,125813.0,372535.0,42558.0,11.423893057028199,30591.09818,71.88095817472626,556105.0,442.0091723430806,293.0,2023-03-11 00:00:00.000000000,2023-12-29 00:00:00.000000000,1.0,6.0,Low
CAM3872,Radio,Health,Johor,280989.0,242037.0,616907.0,49415.0,8.010121460771234,4755.0,9.622584235556007,62483.0,25.815474493569162,38.0,2023-06-21 00:00:00.000000000,2023-07-29 00:00:00.000000000,1.0,6.0,High
CAM3873,Email,Health,Kuala Lumpur,202874.0,117487.0,948990.0,35908.0,11.75,180.0,17.61,963602.0,820.177551558896,334.0,2022-03-05 00:00:00.000000000,2023-02-02 00:00:00.000000000,2.0,10.0,High
CAM3874,TV,Electronics,Sabah,10135.0,436377.0,525031.0,4230.0,0.8056667130131364,2367.0,55.95744680851064,591146.0,135.46680966228743,194.0,2023-01-12 00:00:00.000000000,2023-07-25 00:00:00.000000000,1.0,9.0,Medium
CAM3875,Email,Fashion,Kuala Lumpur,358112.0,149205.0,4143.602540834845,3653.0,88.16000000000001,2118.0,57.97974267725158,479087.0,321.09312690593475,46.0,2023-10-13 00:00:00.000000000,2023-11-28 00:00:00.000000000,5.0,1.0,Medium
CAM3876,Social Media,Groceries,Sarawak,220267.0,46661.016949152545,976539.0,6592.0,0.675037044091429,1838.5087999999998,27.889999999999997,220240.0,472.0,231.0,2023-03-26 00:00:00.000000000,2023-11-12 00:00:00.000000000,5.0,8.0,Low
CAM3877,Radio,Health,Kuala Lumpur,271549.0,264013.0,533735.0,5477.0,1.0261646697331073,5197.0,94.88771225123243,308962.0,117.02529799668955,123.0,2023-08-22 00:00:00.000000000,2023-12-23 00:00:00.000000000,1.0,7.0,Medium
CAM3878,Social Media,Automotive,Sabah,192280.0,581673.1979,52547.0,18156.0,34.551924943384016,7463.0,41.10486891385768,731999.0,125.8436872530344,185.0,2023-01-20 00:00:00.000000000,2023-07-24 00:00:00.000000000,4.0,6.0,High
CAM3879,Email,Fashion,Kuala Lumpur,461049.0,92631.0,272589.0,6373.0,2.3379520083348924,5871.0,92.12301898634865,198214.0,213.98236011702346,172.0,2023-04-07 00:00:00.000000000,2023-09-26 00:00:00.000000000,5.0,6.0,Low
CAM3880,TV,Fashion,Penang,280586.5,301105.0,33563.0,9979.756547,29.73439962756607,6733.0,67.46657564531469,635365.0,211.01110908154962,44.0,2023-02-04 00:00:00.000000000,2023-03-20 00:00:00.000000000,3.0,2.0,Low
CAM3881,TV,Fashion,Sarawak,437433.0,145493.0,485754.0,47613.0,9.801875023159871,3288.0,6.905677020981665,616890.3200000001,424.0,11.0,2023-04-12 00:00:00.000000000,2023-04-23 00:00:00.000000000,3.0,1.0,Low
CAM3882,Email,Fashion,Johor,325335.0,326893.0,521884.0,1299.0,0.24890588713200634,1201.0,92.45573518090839,730146.0,223.35932552853689,157.0,2023-06-24 00:00:00.000000000,2023-11-28 00:00:00.000000000,4.0,1.0,Low
CAM3883,Radio,Groceries,Johor,79691.0,449860.0,14981.332285321281,7624.0,50.89,2553.2776,33.489999999999995,661187.0,146.97617036411327,130.0,2023-07-02 00:00:00.000000000,2023-11-09 00:00:00.000000000,5.0,2.0,High
CAM3884,Billboard,Electronics,Johor,485538.0,375181.0,702701.0,43218.0,6.150268748728123,1861.0,4.306076171965385,854301.0,227.70369501653866,156.0,2023-04-11 00:00:00.000000000,2023-09-14 00:00:00.000000000,2.0,2.0,Medium
